alpha,camber,position_of_camber,thickness,Reynolds_number,cl,cd,ratio
-4,0,0,0.1,8.70E+06,-0.4485,0.00565,-79.38053097
-3,0,0,0.1,8.70E+06,-0.3369,0.00535,-62.97196262
-2,0,0,0.1,8.70E+06,-0.2248,0.00511,-43.99217221
-1,0,0,0.1,8.70E+06,-0.1125,0.0049,-22.95918367
0,0,0,0.1,8.70E+06,0,0.00483,0
1,0,0,0.1,8.70E+06,0.1125,0.0049,22.95918367
2,0,0,0.1,8.70E+06,0.2248,0.00511,43.99217221
3,0,0,0.1,8.70E+06,0.3369,0.00535,62.97196262
4,0,0,0.1,8.70E+06,0.4485,0.00565,79.38053097
5,0,0,0.1,8.70E+06,0.5599,0.00596,93.94295302
6,0,0,0.1,8.70E+06,0.6699,0.00632,105.9968354
7,0,0,0.1,8.70E+06,0.7767,0.00686,113.2215743
10,0,0,0.1,8.70E+06,1.1162,0.00919,121.4581066
11,0,0,0.1,8.70E+06,1.2194,0.01008,120.9722222
12,0,0,0.1,8.70E+06,1.3221,0.01108,119.3231047
13,0,0,0.1,8.70E+06,1.4223,0.01227,115.9168704
14,0,0,0.1,8.70E+06,1.5161,0.01395,108.6810036
16,0,0,0.1,8.70E+06,1.6884,0.0178,94.85393258
17,0,0,0.1,8.70E+06,1.7598,0.02019,87.16196137
18,0,0,0.1,8.70E+06,1.7982,0.02334,77.0437018
19,0,0,0.1,8.70E+06,1.8182,0.02874,63.26374391
20,0,0,0.1,8.70E+06,1.8128,0.03894,46.55367232
-5,0,0,0.1,8.80E+06,-0.56,0.00595,-94.11764706
-4,0,0,0.1,8.80E+06,-0.4486,0.00564,-79.53900709
-3,0,0,0.1,8.80E+06,-0.337,0.00536,-62.87313433
-2,0,0,0.1,8.80E+06,-0.2248,0.00511,-43.99217221
-1,0,0,0.1,8.80E+06,-0.1125,0.0049,-22.95918367
0,0,0,0.1,8.80E+06,0,0.00483,0
1,0,0,0.1,8.80E+06,0.1125,0.0049,22.95918367
2,0,0,0.1,8.80E+06,0.2248,0.00511,43.99217221
3,0,0,0.1,8.80E+06,0.337,0.00536,62.87313433
4,0,0,0.1,8.80E+06,0.4486,0.00564,79.53900709
5,0,0,0.1,8.80E+06,0.56,0.00595,94.11764706
6,0,0,0.1,8.80E+06,0.6702,0.00631,106.2123613
7,0,0,0.1,8.80E+06,0.777,0.00685,113.4306569
11,0,0,0.1,8.80E+06,1.2196,0.01005,121.3532338
12,0,0,0.1,8.80E+06,1.3223,0.01106,119.556962
13,0,0,0.1,8.80E+06,1.4225,0.01224,116.2173203
14,0,0,0.1,8.80E+06,1.5164,0.01392,108.9367816
15,0,0,0.1,8.80E+06,1.6053,0.01582,101.4728192
16,0,0,0.1,8.80E+06,1.6892,0.01774,95.21984216
17,0,0,0.1,8.80E+06,1.7608,0.02011,87.55842864
18,0,0,0.1,8.80E+06,1.8001,0.02322,77.52368648
19,0,0,0.1,8.80E+06,1.8209,0.02852,63.84642356
20,0,0,0.1,8.80E+06,1.8164,0.03852,47.15472482
-5,0,0,0.1,8.90E+06,-0.5601,0.00595,-94.13445378
-4,0,0,0.1,8.90E+06,-0.4487,0.00564,-79.55673759
-3,0,0,0.1,8.90E+06,-0.337,0.00536,-62.87313433
-2,0,0,0.1,8.90E+06,-0.2247,0.00511,-43.97260274
-1,0,0,0.1,8.90E+06,-0.1126,0.0049,-22.97959184
0,0,0,0.1,8.90E+06,0,0.00483,0
1,0,0,0.1,8.90E+06,0.1126,0.0049,22.97959184
2,0,0,0.1,8.90E+06,0.2248,0.00511,43.99217221
3,0,0,0.1,8.90E+06,0.337,0.00536,62.87313433
4,0,0,0.1,8.90E+06,0.4487,0.00564,79.55673759
5,0,0,0.1,8.90E+06,0.5601,0.00595,94.13445378
6,0,0,0.1,8.90E+06,0.6704,0.0063,106.4126984
7,0,0,0.1,8.90E+06,0.7773,0.00683,113.806735
10,0,0,0.1,8.90E+06,1.1166,0.00914,122.166302
11,0,0,0.1,8.90E+06,1.2198,0.01003,121.6151545
12,0,0,0.1,8.90E+06,1.3226,0.01103,119.9093382
13,0,0,0.1,8.90E+06,1.4228,0.01221,116.5274365
14,0,0,0.1,8.90E+06,1.5167,0.01389,109.1936645
15,0,0,0.1,8.90E+06,1.6058,0.01577,101.8262524
16,0,0,0.1,8.90E+06,1.6899,0.01768,95.58257919
18,0,0,0.1,8.90E+06,1.802,0.0231,78.00865801
19,0,0,0.1,8.90E+06,1.8233,0.02833,64.35933639
20,0,0,0.1,8.90E+06,1.8202,0.03808,47.79936975
-5,0,0,0.1,9.00E+06,-0.5602,0.00594,-94.30976431
-4,0,0,0.1,9.00E+06,-0.4488,0.00564,-79.57446809
-3,0,0,0.1,9.00E+06,-0.3371,0.00536,-62.89179104
-2,0,0,0.1,9.00E+06,-0.2247,0.00511,-43.97260274
-1,0,0,0.1,9.00E+06,-0.1126,0.00491,-22.93279022
0,0,0,0.1,9.00E+06,0,0.00483,0
1,0,0,0.1,9.00E+06,0.1126,0.00491,22.93279022
2,0,0,0.1,9.00E+06,0.2248,0.00511,43.99217221
3,0,0,0.1,9.00E+06,0.3371,0.00536,62.89179104
4,0,0,0.1,9.00E+06,0.4488,0.00564,79.57446809
5,0,0,0.1,9.00E+06,0.5602,0.00594,94.30976431
6,0,0,0.1,9.00E+06,0.6705,0.00629,106.5977742
7,0,0,0.1,9.00E+06,0.7776,0.00682,114.0175953
8,0,0,0.1,9.00E+06,0.8892,0.00739,120.3247632
9,0,0,0.1,9.00E+06,1.0099,0.00831,121.5282792
10,0,0,0.1,9.00E+06,1.1168,0.00912,122.4561404
11,0,0,0.1,9.00E+06,1.2199,0.01,121.99
12,0,0,0.1,9.00E+06,1.3228,0.011,120.2545455
13,0,0,0.1,9.00E+06,1.423,0.01219,116.7350287
14,0,0,0.1,9.00E+06,1.517,0.01387,109.3727469
15,0,0,0.1,9.00E+06,1.6063,0.01572,102.1819338
16,0,0,0.1,9.00E+06,1.6905,0.01762,95.94211124
18,0,0,0.1,9.00E+06,1.8038,0.02299,78.46020009
19,0,0,0.1,9.00E+06,1.8255,0.02814,64.87206823
20,0,0,0.1,9.00E+06,1.824,0.03764,48.45908608
-5,0,0,0.1,9.10E+06,-0.5603,0.00593,-94.4856661
-4,0,0,0.1,9.10E+06,-0.4489,0.00564,-79.59219858
-3,0,0,0.1,9.10E+06,-0.3371,0.00536,-62.89179104
-2,0,0,0.1,9.10E+06,-0.2248,0.00512,-43.90625
-1,0,0,0.1,9.10E+06,-0.1127,0.00491,-22.95315682
1,0,0,0.1,9.10E+06,0.1127,0.00491,22.95315682
2,0,0,0.1,9.10E+06,0.2248,0.00512,43.90625
3,0,0,0.1,9.10E+06,0.3371,0.00536,62.89179104
4,0,0,0.1,9.10E+06,0.4489,0.00564,79.59219858
5,0,0,0.1,9.10E+06,0.5603,0.00593,94.4856661
6,0,0,0.1,9.10E+06,0.6706,0.00628,106.7834395
7,0,0,0.1,9.10E+06,0.7779,0.00681,114.2290749
8,0,0,0.1,9.10E+06,0.889,0.00737,120.624152
9,0,0,0.1,9.10E+06,1.0097,0.00829,121.7973462
10,0,0,0.1,9.10E+06,1.1169,0.0091,122.7362637
11,0,0,0.1,9.10E+06,1.2201,0.00998,122.254509
12,0,0,0.1,9.10E+06,1.323,0.01097,120.6016408
13,0,0,0.1,9.10E+06,1.4232,0.01216,117.0394737
14,0,0,0.1,9.10E+06,1.5172,0.01384,109.6242775
16,0,0,0.1,9.10E+06,1.6912,0.01756,96.30979499
18,0,0,0.1,9.10E+06,1.8056,0.02289,78.88160769
19,0,0,0.1,9.10E+06,1.8276,0.02796,65.36480687
20,0,0,0.1,9.10E+06,1.8272,0.03729,48.99973183
-5,0,0,0.1,9.20E+06,-0.5604,0.00592,-94.66216216
-4,0,0,0.1,9.20E+06,-0.449,0.00564,-79.60992908
-3,0,0,0.1,9.20E+06,-0.3371,0.00536,-62.89179104
-2,0,0,0.1,9.20E+06,-0.2248,0.00512,-43.90625
-1,0,0,0.1,9.20E+06,-0.1127,0.00491,-22.95315682
0,0,0,0.1,9.20E+06,0,0.00484,0
1,0,0,0.1,9.20E+06,0.1127,0.00491,22.95315682
2,0,0,0.1,9.20E+06,0.2248,0.00512,43.90625
3,0,0,0.1,9.20E+06,0.3371,0.00536,62.89179104
4,0,0,0.1,9.20E+06,0.449,0.00564,79.60992908
5,0,0,0.1,9.20E+06,0.5604,0.00592,94.66216216
6,0,0,0.1,9.20E+06,0.6708,0.00627,106.9856459
7,0,0,0.1,9.20E+06,0.7782,0.0068,114.4411765
11,0,0,0.1,9.20E+06,1.2203,0.00995,122.6432161
12,0,0,0.1,9.20E+06,1.3232,0.01095,120.8401826
13,0,0,0.1,9.20E+06,1.4234,0.01213,117.3454246
14,0,0,0.1,9.20E+06,1.5174,0.01382,109.7973951
17,0,0,0.1,9.20E+06,1.7648,0.01982,89.04137235
18,0,0,0.1,9.20E+06,1.8073,0.02278,79.33713784
19,0,0,0.1,9.20E+06,1.8297,0.02779,65.8402303
20,0,0,0.1,9.20E+06,1.8301,0.03698,49.48891293
-5,0,0,0.1,9.30E+06,-0.5605,0.00592,-94.67905405
-4,0,0,0.1,9.30E+06,-0.4491,0.00564,-79.62765957
-3,0,0,0.1,9.30E+06,-0.3371,0.00536,-62.89179104
-2,0,0,0.1,9.30E+06,-0.2248,0.00512,-43.90625
-1,0,0,0.1,9.30E+06,-0.1127,0.00492,-22.90650407
0,0,0,0.1,9.30E+06,0,0.00484,0
1,0,0,0.1,9.30E+06,0.1127,0.00492,22.90650407
2,0,0,0.1,9.30E+06,0.2248,0.00512,43.90625
3,0,0,0.1,9.30E+06,0.3371,0.00536,62.89179104
4,0,0,0.1,9.30E+06,0.4491,0.00564,79.62765957
5,0,0,0.1,9.30E+06,0.5605,0.00592,94.67905405
6,0,0,0.1,9.30E+06,0.6709,0.00626,107.172524
7,0,0,0.1,9.30E+06,0.7785,0.00679,114.6539028
9,0,0,0.1,9.30E+06,1.0093,0.00825,122.3393939
10,0,0,0.1,9.30E+06,1.1173,0.00905,123.4585635
11,0,0,0.1,9.30E+06,1.2205,0.00993,122.9103726
12,0,0,0.1,9.30E+06,1.3234,0.01092,121.1904762
13,0,0,0.1,9.30E+06,1.4237,0.01211,117.5639967
15,0,0,0.1,9.30E+06,1.6077,0.01558,103.1899872
16,0,0,0.1,9.30E+06,1.6925,0.01745,96.99140401
17,0,0,0.1,9.30E+06,1.7657,0.01975,89.40253165
18,0,0,0.1,9.30E+06,1.809,0.02268,79.76190476
19,0,0,0.1,9.30E+06,1.8318,0.02761,66.34552698
20,0,0,0.1,9.30E+06,1.833,0.03666,50
-5,0,0,0.1,9.40E+06,-0.5606,0.00591,-94.85617597
-4,0,0,0.1,9.40E+06,-0.4492,0.00564,-79.64539007
-3,0,0,0.1,9.40E+06,-0.3372,0.00536,-62.91044776
-2,0,0,0.1,9.40E+06,-0.2249,0.00512,-43.92578125
-1,0,0,0.1,9.40E+06,-0.1127,0.00492,-22.90650407
0,0,0,0.1,9.40E+06,0,0.00485,0
1,0,0,0.1,9.40E+06,0.1127,0.00492,22.90650407
2,0,0,0.1,9.40E+06,0.2249,0.00512,43.92578125
3,0,0,0.1,9.40E+06,0.3372,0.00536,62.91044776
4,0,0,0.1,9.40E+06,0.4492,0.00564,79.64539007
5,0,0,0.1,9.40E+06,0.5606,0.00591,94.85617597
6,0,0,0.1,9.40E+06,0.671,0.00625,107.36
7,0,0,0.1,9.40E+06,0.7789,0.00677,115.0516987
8,0,0,0.1,9.40E+06,0.8883,0.00733,121.1869031
9,0,0,0.1,9.40E+06,1.0091,0.00823,122.6123937
10,0,0,0.1,9.40E+06,1.1175,0.00903,123.7541528
11,0,0,0.1,9.40E+06,1.2207,0.00991,123.1786075
12,0,0,0.1,9.40E+06,1.3236,0.01089,121.5426997
13,0,0,0.1,9.40E+06,1.4239,0.01209,117.7750207
15,0,0,0.1,9.40E+06,1.6082,0.01554,103.4877735
16,0,0,0.1,9.40E+06,1.6931,0.0174,97.3045977
17,0,0,0.1,9.40E+06,1.7667,0.01968,89.77134146
18,0,0,0.1,9.40E+06,1.8106,0.02259,80.15050907
19,0,0,0.1,9.40E+06,1.8339,0.02744,66.83309038
20,0,0,0.1,9.40E+06,1.8359,0.03634,50.52008806
-5,0,0,0.1,9.50E+06,-0.5607,0.00591,-94.87309645
-4,0,0,0.1,9.50E+06,-0.4493,0.00564,-79.66312057
-3,0,0,0.1,9.50E+06,-0.3372,0.00535,-63.02803738
-2,0,0,0.1,9.50E+06,-0.225,0.00513,-43.85964912
-1,0,0,0.1,9.50E+06,-0.1126,0.00492,-22.88617886
0,0,0,0.1,9.50E+06,0,0.00486,0
1,0,0,0.1,9.50E+06,0.1126,0.00492,22.88617886
2,0,0,0.1,9.50E+06,0.225,0.00513,43.85964912
3,0,0,0.1,9.50E+06,0.3372,0.00535,63.02803738
4,0,0,0.1,9.50E+06,0.4493,0.00564,79.66312057
5,0,0,0.1,9.50E+06,0.5608,0.00591,94.89001692
6,0,0,0.1,9.50E+06,0.6712,0.00624,107.5641026
7,0,0,0.1,9.50E+06,0.7792,0.00676,115.2662722
8,0,0,0.1,9.50E+06,0.888,0.00731,121.4774282
9,0,0,0.1,9.50E+06,1.009,0.00821,122.8989038
10,0,0,0.1,9.50E+06,1.1176,0.00901,124.0399556
11,0,0,0.1,9.50E+06,1.2208,0.00988,123.562753
12,0,0,0.1,9.50E+06,1.3238,0.01087,121.7847286
13,0,0,0.1,9.50E+06,1.4241,0.01206,118.0845771
15,0,0,0.1,9.50E+06,1.6086,0.01549,103.8476436
16,0,0,0.1,9.50E+06,1.6937,0.01735,97.61959654
17,0,0,0.1,9.50E+06,1.7675,0.01962,90.08664628
18,0,0,0.1,9.50E+06,1.8121,0.02249,80.57358826
19,0,0,0.1,9.50E+06,1.836,0.02727,67.32673267
20,0,0,0.1,9.50E+06,1.8389,0.03602,51.05219323
-5,0,0,0.1,9.60E+06,-0.5609,0.0059,-95.06779661
-4,0,0,0.1,9.60E+06,-0.4493,0.00563,-79.80461812
-3,0,0,0.1,9.60E+06,-0.3372,0.00535,-63.02803738
-2,0,0,0.1,9.60E+06,-0.225,0.00513,-43.85964912
-1,0,0,0.1,9.60E+06,-0.1126,0.00492,-22.88617886
0,0,0,0.1,9.60E+06,0,0.00487,0
1,0,0,0.1,9.60E+06,0.1126,0.00492,22.88617886
2,0,0,0.1,9.60E+06,0.225,0.00513,43.85964912
3,0,0,0.1,9.60E+06,0.3373,0.00535,63.04672897
4,0,0,0.1,9.60E+06,0.4493,0.00563,79.80461812
5,0,0,0.1,9.60E+06,0.5609,0.0059,95.06779661
6,0,0,0.1,9.60E+06,0.6714,0.00623,107.7688604
7,0,0,0.1,9.60E+06,0.7796,0.00675,115.4962963
8,0,0,0.1,9.60E+06,0.888,0.0073,121.6438356
9,0,0,0.1,9.60E+06,1.0088,0.00819,123.1746032
10,0,0,0.1,9.60E+06,1.1178,0.00899,124.3381535
11,0,0,0.1,9.60E+06,1.221,0.00986,123.8336714
12,0,0,0.1,9.60E+06,1.324,0.01084,122.1402214
13,0,0,0.1,9.60E+06,1.4243,0.01204,118.2973422
14,0,0,0.1,9.60E+06,1.5177,0.01381,109.8986242
15,0,0,0.1,9.60E+06,1.6091,0.01545,104.1488673
16,0,0,0.1,9.60E+06,1.6943,0.0173,97.93641618
17,0,0,0.1,9.60E+06,1.7684,0.01955,90.45524297
18,0,0,0.1,9.60E+06,1.8136,0.0224,80.96428571
19,0,0,0.1,9.60E+06,1.8381,0.0271,67.82656827
20,0,0,0.1,9.60E+06,1.8419,0.03568,51.62275785
-5,0,0,0.1,9.70E+06,-0.561,0.0059,-95.08474576
-4,0,0,0.1,9.70E+06,-0.4494,0.00562,-79.96441281
-3,0,0,0.1,9.70E+06,-0.3373,0.00535,-63.04672897
-2,0,0,0.1,9.70E+06,-0.2251,0.00513,-43.8791423
-1,0,0,0.1,9.70E+06,-0.1126,0.00492,-22.88617886
0,0,0,0.1,9.70E+06,0,0.00488,0
1,0,0,0.1,9.70E+06,0.1126,0.00492,22.88617886
2,0,0,0.1,9.70E+06,0.2251,0.00513,43.8791423
3,0,0,0.1,9.70E+06,0.3373,0.00535,63.04672897
4,0,0,0.1,9.70E+06,0.4494,0.00562,79.96441281
5,0,0,0.1,9.70E+06,0.561,0.0059,95.08474576
6,0,0,0.1,9.70E+06,0.6715,0.00623,107.7849117
7,0,0,0.1,9.70E+06,0.7798,0.00674,115.6973294
8,0,0,0.1,9.70E+06,0.8882,0.00729,121.8381344
9,0,0,0.1,9.70E+06,1.0086,0.00818,123.3007335
10,0,0,0.1,9.70E+06,1.1179,0.00897,124.6265329
11,0,0,0.1,9.70E+06,1.2212,0.00984,124.1056911
12,0,0,0.1,9.70E+06,1.3242,0.01082,122.3844732
13,0,0,0.1,9.70E+06,1.4245,0.01202,118.5108153
15,0,0,0.1,9.70E+06,1.6095,0.01541,104.4451655
16,0,0,0.1,9.70E+06,1.6949,0.01725,98.25507246
17,0,0,0.1,9.70E+06,1.7693,0.01949,90.77988712
18,0,0,0.1,9.70E+06,1.8151,0.02231,81.35813537
19,0,0,0.1,9.70E+06,1.8401,0.02695,68.27829314
20,0,0,0.1,9.70E+06,1.8448,0.03535,52.18670438
-5,0,0,0.1,9.80E+06,-0.5611,0.0059,-95.10169492
-4,0,0,0.1,9.80E+06,-0.4495,0.00562,-79.98220641
-3,0,0,0.1,9.80E+06,-0.3374,0.00535,-63.06542056
-2,0,0,0.1,9.80E+06,-0.2251,0.00513,-43.8791423
-1,0,0,0.1,9.80E+06,-0.1126,0.00493,-22.83975659
0,0,0,0.1,9.80E+06,0,0.00488,0
1,0,0,0.1,9.80E+06,0.1126,0.00493,22.83975659
2,0,0,0.1,9.80E+06,0.2251,0.00513,43.8791423
3,0,0,0.1,9.80E+06,0.3374,0.00535,63.06542056
4,0,0,0.1,9.80E+06,0.4495,0.00562,79.98220641
5,0,0,0.1,9.80E+06,0.5612,0.0059,95.11864407
6,0,0,0.1,9.80E+06,0.6717,0.00622,107.9903537
7,0,0,0.1,9.80E+06,0.78,0.00673,115.8989599
8,0,0,0.1,9.80E+06,0.8884,0.00727,122.2008253
9,0,0,0.1,9.80E+06,1.0084,0.00816,123.5784314
10,0,0,0.1,9.80E+06,1.1181,0.00895,124.9273743
11,0,0,0.1,9.80E+06,1.2214,0.00982,124.3788187
12,0,0,0.1,9.80E+06,1.3244,0.0108,122.6296296
13,0,0,0.1,9.80E+06,1.4246,0.012,118.7166667
15,0,0,0.1,9.80E+06,1.61,0.01537,104.749512
16,0,0,0.1,9.80E+06,1.6955,0.0172,98.5755814
17,0,0,0.1,9.80E+06,1.7701,0.01943,91.1013896
18,0,0,0.1,9.80E+06,1.8166,0.02223,81.71839856
19,0,0,0.1,9.80E+06,1.842,0.0268,68.73134328
20,0,0,0.1,9.80E+06,1.8473,0.03508,52.65963512
-5,0,0,0.1,9.90E+06,-0.5612,0.0059,-95.11864407
-4,0,0,0.1,9.90E+06,-0.4495,0.00561,-80.12477718
-3,0,0,0.1,9.90E+06,-0.3374,0.00536,-62.94776119
-2,0,0,0.1,9.90E+06,-0.2252,0.00513,-43.89863548
-1,0,0,0.1,9.90E+06,-0.1126,0.00493,-22.83975659
0,0,0,0.1,9.90E+06,0,0.00488,0
1,0,0,0.1,9.90E+06,0.1126,0.00493,22.83975659
2,0,0,0.1,9.90E+06,0.2252,0.00513,43.89863548
3,0,0,0.1,9.90E+06,0.3375,0.00536,62.96641791
4,0,0,0.1,9.90E+06,0.4495,0.00561,80.12477718
5,0,0,0.1,9.90E+06,0.5613,0.0059,95.13559322
6,0,0,0.1,9.90E+06,0.6719,0.00622,108.022508
7,0,0,0.1,9.90E+06,0.7801,0.00672,116.0863095
8,0,0,0.1,9.90E+06,0.8886,0.00726,122.3966942
9,0,0,0.1,9.90E+06,1.0083,0.00814,123.8697789
10,0,0,0.1,9.90E+06,1.1183,0.00893,125.2295633
11,0,0,0.1,9.90E+06,1.2215,0.0098,124.6428571
12,0,0,0.1,9.90E+06,1.3246,0.01077,122.9897864
13,0,0,0.1,9.90E+06,1.4248,0.01198,118.9315526
14,0,0,0.1,9.90E+06,1.5186,0.01371,110.7658643
15,0,0,0.1,9.90E+06,1.6104,0.01533,105.0489237
16,0,0,0.1,9.90E+06,1.696,0.01715,98.89212828
17,0,0,0.1,9.90E+06,1.7709,0.01937,91.42488384
18,0,0,0.1,9.90E+06,1.818,0.02214,82.11382114
19,0,0,0.1,9.90E+06,1.8437,0.02666,69.15603901
20,0,0,0.1,9.90E+06,1.8496,0.03484,53.08840413
-5,0,0,0.1,1.00E+07,-0.5614,0.00589,-95.31409168
-4,0,0,0.1,1.00E+07,-0.4496,0.0056,-80.28571429
-3,0,0,0.1,1.00E+07,-0.3375,0.00536,-62.96641791
-2,0,0,0.1,1.00E+07,-0.2252,0.00512,-43.984375
-1,0,0,0.1,1.00E+07,-0.1126,0.00493,-22.83975659
0,0,0,0.1,1.00E+07,0,0.00487,0
1,0,0,0.1,1.00E+07,0.1126,0.00493,22.83975659
2,0,0,0.1,1.00E+07,0.2252,0.00512,43.984375
3,0,0,0.1,1.00E+07,0.3375,0.00536,62.96641791
4,0,0,0.1,1.00E+07,0.4496,0.0056,80.28571429
5,0,0,0.1,1.00E+07,0.5614,0.00589,95.31409168
6,0,0,0.1,1.00E+07,0.6721,0.00621,108.2286634
7,0,0,0.1,1.00E+07,0.7803,0.00671,116.2891207
8,0,0,0.1,1.00E+07,0.8887,0.00725,122.5793103
9,0,0,0.1,1.00E+07,1.0081,0.00812,124.1502463
10,0,0,0.1,1.00E+07,1.1184,0.00892,125.3811659
11,0,0,0.1,1.00E+07,1.2217,0.00977,125.0460594
12,0,0,0.1,1.00E+07,1.3248,0.01075,123.2372093
13,0,0,0.1,1.00E+07,1.425,0.01196,119.1471572
14,0,0,0.1,1.00E+07,1.5189,0.01367,111.1119239
15,0,0,0.1,1.00E+07,1.6108,0.01529,105.3499019
16,0,0,0.1,1.00E+07,1.6966,0.0171,99.21637427
17,0,0,0.1,1.00E+07,1.7717,0.01931,91.7503884
18,0,0,0.1,1.00E+07,1.8195,0.02206,82.47960109
19,0,0,0.1,1.00E+07,1.8454,0.02652,69.5852187
20,0,0,0.1,1.00E+07,1.8519,0.03459,53.53859497
-5,0,0,0.15,1.00E+07,-0.5697,0.00632,-90.14240506
-4,0,0,0.15,1.00E+07,-0.4566,0.00599,-76.22704508
-3,0,0,0.15,1.00E+07,-0.3434,0.0057,-60.24561404
-2,0,0,0.15,1.00E+07,-0.2293,0.00552,-41.53985507
-1,0,0,0.15,1.00E+07,-0.1149,0.00537,-21.39664804
0,0,0,0.15,1.00E+07,0,0.00531,0
1,0,0,0.15,1.00E+07,0.1149,0.00537,21.39664804
2,0,0,0.15,1.00E+07,0.2293,0.00552,41.53985507
3,0,0,0.15,1.00E+07,0.3434,0.0057,60.24561404
4,0,0,0.15,1.00E+07,0.4566,0.00599,76.22704508
5,0,0,0.15,1.00E+07,0.5697,0.00632,90.14240506
6,0,0,0.15,1.00E+07,0.6823,0.00664,102.7560241
7,0,0,0.15,1.00E+07,0.7932,0.00709,111.8758815
8,0,0,0.15,1.00E+07,0.9036,0.00756,119.5238095
9,0,0,0.15,1.00E+07,1.0128,0.00805,125.8136646
10,0,0,0.15,1.00E+07,1.1184,0.00875,127.8171429
11,0,0,0.15,1.00E+07,1.2205,0.00948,128.7447257
12,0,0,0.15,1.00E+07,1.3232,0.01042,126.9865643
13,0,0,0.15,1.00E+07,1.4384,0.01135,126.7312775
14,0,0,0.15,1.00E+07,1.5299,0.01244,122.9823151
15,0,0,0.15,1.00E+07,1.6111,0.01389,115.9899208
16,0,0,0.15,1.00E+07,1.6804,0.01532,109.6866841
17,0,0,0.15,1.00E+07,1.7459,0.01715,101.8017493
18,0,0,0.15,1.00E+07,1.804,0.01967,91.71326894
19,0,0,0.15,1.00E+07,1.8521,0.02328,79.55756014
20,0,0,0.15,1.00E+07,1.8884,0.02843,66.42279282
-5,0,0,0.24,1.00E+07,-0.56,0.0071,-78.87323944
-4,0,0,0.24,1.00E+07,-0.4509,0.00684,-65.92105263
-3,0,0,0.24,1.00E+07,-0.3392,0.00662,-51.23867069
-2,0,0,0.24,1.00E+07,-0.2266,0.00649,-34.91525424
-1,0,0,0.24,1.00E+07,-0.1136,0.00644,-17.63975155
0,0,0,0.24,1.00E+07,0,0.00644,0
1,0,0,0.24,1.00E+07,0.1136,0.00644,17.63975155
2,0,0,0.24,1.00E+07,0.2266,0.00649,34.91525424
3,0,0,0.24,1.00E+07,0.3393,0.00662,51.25377644
4,0,0,0.24,1.00E+07,0.451,0.00684,65.93567251
5,0,0,0.24,1.00E+07,0.5601,0.0071,78.88732394
6,0,0,0.24,1.00E+07,0.6673,0.00745,89.5704698
7,0,0,0.24,1.00E+07,0.7733,0.00782,98.88746803
8,0,0,0.24,1.00E+07,0.875,0.00827,105.8041112
9,0,0,0.24,1.00E+07,0.9657,0.00873,110.6185567
10,0,0,0.24,1.00E+07,1.0605,0.00941,112.6992561
11,0,0,0.24,1.00E+07,1.1503,0.01028,111.8968872
12,0,0,0.24,1.00E+07,1.2348,0.01141,108.2208589
13,0,0,0.24,1.00E+07,1.321,0.01253,105.4269753
14,0,0,0.24,1.00E+07,1.3897,0.01439,96.57400973
15,0,0,0.24,1.00E+07,1.4587,0.01629,89.54573358
16,0,0,0.24,1.00E+07,1.5239,0.01958,77.82941777
17,0,0,0.24,1.00E+07,1.5872,0.02277,69.70575318
18,0,0,0.24,1.00E+07,1.6353,0.02738,59.72607743
19,0,0,0.24,1.00E+07,1.6623,0.03396,48.94876325
20,0,0,0.24,1.00E+07,1.6899,0.0411,41.11678832
-5,0,0,0.21,1.00E+07,-0.5708,0.00671,-85.06706408
-4,0,0,0.21,1.00E+07,-0.4579,0.00643,-71.21306376
-3,0,0,0.21,1.00E+07,-0.3442,0.00624,-55.16025641
-2,0,0,0.21,1.00E+07,-0.2301,0.00604,-38.09602649
-1,0,0,0.21,1.00E+07,-0.115,0.006,-19.16666667
0,0,0,0.21,1.00E+07,0,0.00591,0
1,0,0,0.21,1.00E+07,0.115,0.006,19.16666667
2,0,0,0.21,1.00E+07,0.2301,0.00604,38.09602649
3,0,0,0.21,1.00E+07,0.3442,0.00624,55.16025641
4,0,0,0.21,1.00E+07,0.458,0.00643,71.22861586
5,0,0,0.21,1.00E+07,0.5708,0.00671,85.06706408
6,0,0,0.21,1.00E+07,0.6817,0.00704,96.83238636
7,0,0,0.21,1.00E+07,0.7911,0.00747,105.9036145
8,0,0,0.21,1.00E+07,0.899,0.00792,113.510101
9,0,0,0.21,1.00E+07,1.004,0.00844,118.957346
10,0,0,0.21,1.00E+07,1.1062,0.00902,122.6385809
11,0,0,0.21,1.00E+07,1.201,0.00965,124.4559585
12,0,0,0.21,1.00E+07,1.2875,0.01049,122.735939
13,0,0,0.21,1.00E+07,1.3716,0.01149,119.3733681
14,0,0,0.21,1.00E+07,1.4454,0.0128,112.921875
15,0,0,0.21,1.00E+07,1.53,0.01446,105.8091286
16,0,0,0.21,1.00E+07,1.5932,0.01685,94.55192878
17,0,0,0.21,1.00E+07,1.6578,0.01953,84.88479263
18,0,0,0.21,1.00E+07,1.7147,0.02297,74.64954288
19,0,0,0.21,1.00E+07,1.7521,0.02831,61.88979159
20,0,0,0.21,1.00E+07,1.7754,0.03533,50.25191056
-5,0,0,0.12,1.00E+07,-0.5653,0.0061,-92.67213115
-4,0,0,0.12,1.00E+07,-0.4529,0.0058,-78.0862069
-3,0,0,0.12,1.00E+07,-0.34,0.00551,-61.70598911
-2,0,0,0.12,1.00E+07,-0.2271,0.00524,-43.33969466
